language,project,merge_sha,file,tool,conflicts,classification
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/engine/parser/Compiler.cs,csdiff,4,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/engine/parser/Compiler.cs,sepmerge,3,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/engine/remoting/server/OutOfProcServerMediator.cs,diff3,15,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/engine/remoting/server/OutOfProcServerMediator.cs,csdiff,39,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/engine/remoting/server/OutOfProcServerMediator.cs,sepmerge,15,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/engine/Utils.cs,diff3,1,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/engine/Utils.cs,csdiff,1,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/engine/Utils.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/FormatAndOutput/common/ILineOutput.cs,diff3,2,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/FormatAndOutput/common/ILineOutput.cs,csdiff,2,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/FormatAndOutput/common/ILineOutput.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/FormatAndOutput/common/TableWriter.cs,diff3,1,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/FormatAndOutput/common/TableWriter.cs,csdiff,1,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/FormatAndOutput/common/TableWriter.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/namespaces/FileSystemProvider.cs,diff3,4,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/namespaces/FileSystemProvider.cs,csdiff,6,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/namespaces/FileSystemProvider.cs,sepmerge,4,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/security/SecureStringHelper.cs,diff3,13,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/security/SecureStringHelper.cs,csdiff,70,reportou_conflito
csharp,PowerShell,7cf1ef8c8,src/System.Management.Automation/security/SecureStringHelper.cs,sepmerge,12,reportou_conflito
csharp,PowerShell,8a877d616,src/Microsoft.PowerShell.MarkdownRender/EmphasisInlineRenderer.cs,diff3,1,reportou_conflito
csharp,PowerShell,8a877d616,src/Microsoft.PowerShell.MarkdownRender/EmphasisInlineRenderer.cs,csdiff,1,reportou_conflito
csharp,PowerShell,8a877d616,src/Microsoft.PowerShell.MarkdownRender/EmphasisInlineRenderer.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,8a877d616,src/System.Management.Automation/engine/parser/Compiler.cs,diff3,2,reportou_conflito
csharp,PowerShell,8a877d616,src/System.Management.Automation/engine/parser/Compiler.cs,csdiff,2,reportou_conflito
csharp,PowerShell,8a877d616,src/System.Management.Automation/engine/parser/Compiler.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Management/commands/management/Service.cs,diff3,5,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Management/commands/management/Service.cs,csdiff,5,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Management/commands/management/Service.cs,sepmerge,5,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Utility/commands/utility/Send-MailMessage.cs,diff3,68,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Utility/commands/utility/Send-MailMessage.cs,csdiff,102,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Utility/commands/utility/Send-MailMessage.cs,sepmerge,67,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Utility/commands/utility/WebCmdlet/Common/WebRequestPSCmdlet.Common.cs,diff3,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Utility/commands/utility/WebCmdlet/Common/WebRequestPSCmdlet.Common.cs,csdiff,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.Commands.Utility/commands/utility/WebCmdlet/Common/WebRequestPSCmdlet.Common.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.ConsoleHost/host/msh/Executor.cs,diff3,3,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.ConsoleHost/host/msh/Executor.cs,csdiff,4,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.PowerShell.ConsoleHost/host/msh/Executor.cs,sepmerge,3,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.WSMan.Management/ConfigProvider.cs,diff3,4,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.WSMan.Management/ConfigProvider.cs,csdiff,10,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/Microsoft.WSMan.Management/ConfigProvider.cs,sepmerge,3,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/CoreCLR/CorePsPlatform.cs,diff3,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/CoreCLR/CorePsPlatform.cs,csdiff,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/CoreCLR/CorePsPlatform.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/CoreAdapter.cs,diff3,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/CoreAdapter.cs,csdiff,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/CoreAdapter.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/Credential.cs,diff3,2,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/Credential.cs,csdiff,2,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/Credential.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/pipeline.cs,diff3,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/pipeline.cs,csdiff,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/pipeline.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/remoting/fanin/OutOfProcTransportManager.cs,diff3,4,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/remoting/fanin/OutOfProcTransportManager.cs,csdiff,5,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/remoting/fanin/OutOfProcTransportManager.cs,sepmerge,4,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/runtime/Binding/Binders.cs,diff3,11,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/runtime/Binding/Binders.cs,csdiff,20,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/engine/runtime/Binding/Binders.cs,sepmerge,11,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/namespaces/FileSystemProvider.cs,diff3,7,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/namespaces/FileSystemProvider.cs,csdiff,10,reportou_conflito
csharp,PowerShell,8c10c1bcd,src/System.Management.Automation/namespaces/FileSystemProvider.cs,sepmerge,6,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Program.cs,diff3,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Program.cs,csdiff,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Program.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Service1.cs,diff3,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Service1.cs,csdiff,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Service1.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Service1.Designer.cs,diff3,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Service1.Designer.cs,csdiff,1,reportou_conflito
csharp,PowerShell,8c10c1bcd,test/tools/TestService/Service1.Designer.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/CommandCompletion/CompletionCompleters.cs,diff3,8,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/CommandCompletion/CompletionCompleters.cs,csdiff,22,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/CommandCompletion/CompletionCompleters.cs,sepmerge,8,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/AnalysisCache.cs,diff3,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/AnalysisCache.cs,csdiff,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/AnalysisCache.cs,sepmerge,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/GetModuleCommand.cs,diff3,12,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/GetModuleCommand.cs,csdiff,35,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/GetModuleCommand.cs,sepmerge,12,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ImportModuleCommand.cs,diff3,1,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ImportModuleCommand.cs,csdiff,1,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ImportModuleCommand.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleCmdletBase.cs,diff3,10,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleCmdletBase.cs,csdiff,14,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleCmdletBase.cs,sepmerge,10,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleIntrinsics.cs,diff3,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleIntrinsics.cs,csdiff,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleIntrinsics.cs,sepmerge,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleUtils.cs,diff3,12,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleUtils.cs,csdiff,18,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/ModuleUtils.cs,sepmerge,11,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/PSModuleInfo.cs,diff3,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/PSModuleInfo.cs,csdiff,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/PSModuleInfo.cs,sepmerge,0,vazio
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/TestModuleManifestCommand.cs,diff3,1,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/TestModuleManifestCommand.cs,csdiff,1,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Modules/TestModuleManifestCommand.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/PSVersionInfo.cs,diff3,2,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/PSVersionInfo.cs,csdiff,2,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/PSVersionInfo.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/remoting/commands/CustomShellCommands.cs,diff3,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/remoting/commands/CustomShellCommands.cs,csdiff,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/remoting/commands/CustomShellCommands.cs,sepmerge,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Utils.cs,diff3,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Utils.cs,csdiff,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/engine/Utils.cs,sepmerge,3,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/FormatAndOutput/DefaultFormatters/PowerShellCore_format_ps1xml.cs,diff3,2,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/FormatAndOutput/DefaultFormatters/PowerShellCore_format_ps1xml.cs,csdiff,2,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/FormatAndOutput/DefaultFormatters/PowerShellCore_format_ps1xml.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/utils/PsUtils.cs,diff3,2,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/utils/PsUtils.cs,csdiff,5,reportou_conflito
csharp,PowerShell,90dcce6c4,src/System.Management.Automation/utils/PsUtils.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,9804ae5f9,src/System.Management.Automation/namespaces/FileSystemProvider.cs,diff3,0,correct
csharp,PowerShell,9804ae5f9,src/System.Management.Automation/namespaces/FileSystemProvider.cs,csdiff,0,merge_diferente
csharp,PowerShell,9804ae5f9,src/System.Management.Automation/namespaces/FileSystemProvider.cs,sepmerge,0,correct
csharp,PowerShell,a08f3241a,src/Microsoft.PowerShell.ConsoleHost/host/msh/CommandLineParameterParser.cs,diff3,6,reportou_conflito
csharp,PowerShell,a08f3241a,src/Microsoft.PowerShell.ConsoleHost/host/msh/CommandLineParameterParser.cs,csdiff,9,reportou_conflito
csharp,PowerShell,a08f3241a,src/Microsoft.PowerShell.ConsoleHost/host/msh/CommandLineParameterParser.cs,sepmerge,6,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/CommandDiscovery.cs,diff3,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/CommandDiscovery.cs,csdiff,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/CommandDiscovery.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/hostifaces/LocalPipeline.cs,diff3,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/hostifaces/LocalPipeline.cs,csdiff,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/hostifaces/LocalPipeline.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/hostifaces/MshHostUserInterface.cs,diff3,10,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/hostifaces/MshHostUserInterface.cs,csdiff,24,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/hostifaces/MshHostUserInterface.cs,sepmerge,10,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/InitialSessionState.cs,diff3,3,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/InitialSessionState.cs,csdiff,3,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/InitialSessionState.cs,sepmerge,3,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Modules/ModuleCmdletBase.cs,diff3,5,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Modules/ModuleCmdletBase.cs,csdiff,15,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Modules/ModuleCmdletBase.cs,sepmerge,5,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Modules/ModuleIntrinsics.cs,diff3,2,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Modules/ModuleIntrinsics.cs,csdiff,5,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Modules/ModuleIntrinsics.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/PSConfiguration.cs,diff3,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/PSConfiguration.cs,csdiff,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/PSConfiguration.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/remoting/fanin/PriorityCollection.cs,diff3,9,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/remoting/fanin/PriorityCollection.cs,csdiff,28,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/remoting/fanin/PriorityCollection.cs,sepmerge,0,vazio
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/remoting/fanin/WSManTransportManager.cs,diff3,2,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/remoting/fanin/WSManTransportManager.cs,csdiff,3,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/remoting/fanin/WSManTransportManager.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/runtime/CompiledScriptBlock.cs,diff3,28,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/runtime/CompiledScriptBlock.cs,csdiff,92,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/runtime/CompiledScriptBlock.cs,sepmerge,28,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Utils.cs,diff3,33,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Utils.cs,csdiff,145,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/engine/Utils.cs,sepmerge,31,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/help/UpdatableHelpCommandBase.cs,diff3,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/help/UpdatableHelpCommandBase.cs,csdiff,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/help/UpdatableHelpCommandBase.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/help/UpdatableHelpSystem.cs,diff3,4,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/help/UpdatableHelpSystem.cs,csdiff,10,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/help/UpdatableHelpSystem.cs,sepmerge,4,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/logging/MshLog.cs,diff3,5,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/logging/MshLog.cs,csdiff,16,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/logging/MshLog.cs,sepmerge,5,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/security/SecuritySupport.cs,diff3,17,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/security/SecuritySupport.cs,csdiff,30,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/security/SecuritySupport.cs,sepmerge,17,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/utils/tracing/PSSysLogProvider.cs,diff3,2,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/utils/tracing/PSSysLogProvider.cs,csdiff,5,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/utils/tracing/PSSysLogProvider.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/utils/tracing/SysLogProvider.cs,diff3,2,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/utils/tracing/SysLogProvider.cs,csdiff,2,reportou_conflito
csharp,PowerShell,a08f3241a,src/System.Management.Automation/utils/tracing/SysLogProvider.cs,sepmerge,2,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_Binders.cs,diff3,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_Binders.cs,csdiff,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_Binders.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_CorePsPlatform.cs,diff3,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_CorePsPlatform.cs,csdiff,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_CorePsPlatform.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_ExtensionMethods.cs,diff3,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_ExtensionMethods.cs,csdiff,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_ExtensionMethods.cs,sepmerge,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_FileSystemProvider.cs,diff3,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_FileSystemProvider.cs,csdiff,1,reportou_conflito
csharp,PowerShell,a08f3241a,test/csharp/test_FileSystemProvider.cs,sepmerge,1,reportou_conflito
